Emotions,Path,Source,MFCC_Image_Path,MFCC_Image_Path_10db_AWGN,MFCC_Image_Path_20db_AWGN
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F034.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F034.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F034.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F034.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F037.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F037.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F037.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F037.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F038.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F038.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F038.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F038.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F042.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F042.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F042.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F042.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F044.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F044.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F044.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F044.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F045.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F045.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F045.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F045.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F046.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F046.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F046.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F046.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M029.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M029.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M029.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M029.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M037.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M037.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M037.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M037.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M038.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M038.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M038.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M038.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M045.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M045.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M045.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M045.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F003.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F003.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F003.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F006.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F006.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F006.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F007.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F007.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F007.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F007.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F015.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F015.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F015.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F015.png
fear,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F016.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F016.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F016.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F021.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F021.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F021.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F021.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F022.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F022.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F022.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F022.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F023.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F023.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F023.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F023.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F024.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F024.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F024.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F025.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F025.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F025.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F027.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F027.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F027.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F027.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.png
fear,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M000.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M000.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M000.png
fear,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M002.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M002.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M002.png
fear,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M003.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M003.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M003.png
fear,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M006.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M006.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M006.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F005.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F005.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F005.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F005.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F012.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F012.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F012.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F012.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F013.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F013.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F013.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F013.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.png,mfcc_images_10db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.png,mfcc_images_20db/IEMOCAP/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.png
